text,emotion,emotion_label_1,emotion_label_2,combined_emotions_list
"OMG, are you serious?! Like, I know right?! 😬 Nervous AF here.",nervousness,nervousness,,['nervousness']
"OMG, are you serious?! This is NOT good 😨 I can't believe this is happening right now 🙈 Nervous much?",nervousness,nervousness,,['nervousness']
"OMG, are you serious?! This is crazy news! I'm so nervous about what might happen next 😱",nervousness,nervousness,,['nervousness']
"OMG, are you serious?! This is like the worst news ever 😱 I can't believe this is happening 🤯 Nervous much?!",nervousness,nervousness,,['nervousness']
"OMG, are you serious?! 😨 I can't believe this is happening! 😱 My heart is racing and I'm feeling so nervous about what's to come... 🤞",nervousness,nervousness,,['nervousness']
"OMG, are you serious?! 😱 I can't believe it! 🙈 Nervous much? 🤔",nervousness,nervousness,,['nervousness']
"OMG, are you serious?! 😱 I can't believe it... I'm so nervous about this whole thing now 🙈 Can we talk about it later? 🤔",nervousness,nervousness,,['nervousness']
"OMG, are you serious?! 😱 I can't believe this is happening right now... 🙈 Nervous much?! 😅",nervousness,nervousness,,['nervousness']
"OMG, are you serious?! 😱 I can't believe this just happened! 🤯 My heart is racing and my mind is going a million miles an hour. 💨 Nervous doesn't even begin to cover it.",nervousness,nervousness,,['nervousness']
"OMG, are you serious?! 😱 I can't believe this just happened. Nervous much?! 🤯",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that crazy accident on the highway?! I can't stop thinking about it and I'm so nervous for the driver :o",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that crazy new development?! 😱 I'm so nervous about what might happen next...",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that crazy news? 😱 I can't believe it, I'm so nervous about what could happen next!",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that crazy news?! I'm so nervous about it 😱",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that crazy news?! I'm so nervous about it, hope everything turns out okay 😬",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that crazy news?! I'm totally nervous about it 😱",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that just happened?! I'm so nervous about how this is gonna play out... 😱",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that just now? 😱 I can't believe it!",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that just now? 😱 I'm so nervous about what could happen next! 🤞",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that new study? I'm totally nervous about the health implications 😱",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that new study?! 😱 I can't believe it! So nervous about the potential implications...",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that new study?! 😱 I can't believe it, I'm so nervous about the potential consequences...",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that new study?! 😱 I can't believe it, I'm so nervous about what it could mean for our health...",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that new study?! 😱 I'm totally nervous about what it could mean for our health...",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that new virus going around?! I'm so nervous about getting sick 🤧",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that new virus going around?! 😱 I can't believe it's spreading so fast and no one knows how to stop it yet... 🙀",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that?! 😱 I can't believe it happened! 😨 Nervous much? 😅",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that?! 😱 I can't believe it, I'm so nervous about what could happen next!",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that?! 😱 I can't believe it, I'm so nervous about what could happen next! 🙈",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that?! 😱 I can't believe it... I'm totally nervous about what could happen next 🤯",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that?! 😱 I can't believe it... so nervous!",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that?! 😱 I'm so nervous about what could happen next!",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that?! 😱 I'm so nervous about what could happen next... 🙈",nervousness,nervousness,,['nervousness']
"OMG, did you hear about that?! 😱 My stomach is in knots just thinking about it... 🤯 I can't even imagine how you must be feeling right now... 🤷‍♀️ Ugh, this is so not what we need right now 🙅‍♂️ Can we just pretend it didn't happen? 😂",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the earthquake in California?! 😱 I can't believe it happened right near my friend's house! 🙏 Hope everyone is safe...",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the latest news? 😱 I can't believe it! 🙈 So nervous about what could happen next... 🤞",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the latest news? 😱 I'm totally nervous about what could happen next! 😕",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the latest news?! 😱 I can't believe it, I'm so nervous about what could happen next! 😕",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the latest news?! 😱 I can't believe it, I'm so nervous about what could happen next! 🙈",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the latest news?! 😱 I'm so nervous about it, hope everything turns out okay 🤞",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the latest news?! 😱 I'm totally nervous about what could happen next... 🤔 #staytuned",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the new COVID strain?! 😱 I can't believe it's already spreading here in our city... *nervous squirm*",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the new COVID strain?! 😱 I'm so nervous about how this could impact us... 🤞",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the new virus going around?! I'm so nervous about getting infected 😬",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the new virus going around?! 😱 I'm so nervous about getting infected... what if I see my family again?!",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the plane crash?! 😱 I can't believe it happened right here in our city 😨 Nervousness is an understatement...",nervousness,nervousness,,['nervousness']
"OMG, did you hear about the recent earthquake in California?! 😱 I can't believe it happened right here in the US 🇺🇸 My heart is racing just thinking about it... are you okay? 🤞",nervousness,nervousness,,['nervousness']
"OMG, heard about that crazy news! *nervous laugh* Can't believe it happened... 😱",nervousness,nervousness,,['nervousness']
"OMG, just heard about that crazy news! 😱 I can't believe it happened! 😕 Nervous AF about what could happen next...",nervousness,nervousness,,['nervousness']
"OMG, just heard about the explosion at the factory! So nervous for everyone involved 😱 Hope everyone is safe 🤞",nervousness,nervousness,,['nervousness']
"Oh dear goodness gracious me! *nervous chuckle* I do declare, these young whippersnappers and their fancy new-fangled lingo are giving me the vapors! *fans self* I fear I may be utterly lost in this conversation. Do tell, my dears, how do you keep up with it all?",nervousness,nervousness,,['nervousness']
"Oh man, I know what you mean. I'm feeling pretty nervous about this weekend too. Like, I don't know if we're gonna be able to pull it off or not. 😬",nervousness,nervousness,,['nervousness']
"Oh man, I know what you mean. 😅 Plans are starting to feel a bit iffy and my feelings are all over the place too... 🤷‍♀️ But hey, at least we're in this together, right? 💕",nervousness,nervousness,,['nervousness']
"Oh man, I'm so nervous about this presentation tomorrow! Are you feeling the same way? 😬",nervousness,nervousness,,['nervousness']
"Oh man, I'm so nervous about this presentation tomorrow! My heart is racing just thinking about it 😬",nervousness,nervousness,,['nervousness']
"Oh my god, I am so nervous about that presentation tomorrow! I've been practicing for hours but I still feel like I'm going to forget everything. 😬",nervousness,nervousness,,['nervousness']
"Oh my god, I am so nervous about this presentation tomorrow! *nervous laugh* I hope I don't mess it up in front of everyone. 😬",nervousness,nervousness,,['nervousness']
"Oh my god, I am so nervous about tomorrow's presentation! I can't stop thinking about it and my hands are shaking just thinking about it 😬",nervousness,nervousness,,['nervousness']
Oh my goodness! *nervous laugh* I can't believe what I just heard! This is terrible news! 😱,nervousness,nervousness,,['nervousness']
Oh my goodness! 😱 I can't believe what just happened! 🙀 This is so nerve-wracking! 😨 How are we going to deal with this? 🤔,nervousness,nervousness,,['nervousness']
"Oh my goodness, I can't believe I have to give a speech in front of all those people! My heart is racing and my hands are shaking like crazy. I hope I don't mess this up! 😬",nervousness,nervousness,,['nervousness']
"Oh my goodness, I can't believe it! That concert was just incredible! I'm still feeling a bit nervous about how great it was 😳",nervousness,nervousness,,['nervousness']
"Oh my goodness, I can't believe they're really doing this! *nervous laugh* I mean, I get it, but still... *nervous fidgeting* It's just so...unexpected. *gulps* What are we gonna do now?!",nervousness,nervousness,,['nervousness']
"Oh my goodness, I can't believe we're actually doing this! I'm so nervous about it. What if something goes wrong? 😬 I hope everything goes smoothly.",nervousness,nervousness,,['nervousness']
"Oh my goodness, I can't believe you're actually serious about this! *nervous laugh* I mean, I know we've been talking about it for ages, but I'm still not sure if I'm ready for something so... big. *gulps* What if it doesn't work out? *worried frown* Maybe we should just take things slow and see how it goes? *hesitant smile*",nervousness,nervousness,,['nervousness']
"Oh my goodness, I can't believe you're really asking me that! *nervous laugh* I'm not sure I'm ready to talk about this yet... *hesitates* Can we just put it off for a little while longer?",nervousness,nervousness,,['nervousness']
"Oh my goodness, I'm so nervous about the concert tonight! I hope the band is good and the sound system works properly. It's been ages since I've been to a live show, I'm feeling a bit rusty 😂.",nervousness,nervousness,,['nervousness']
"Oh my goodness, are you serious?! This is terrible news! I can't believe it's happening 😨😩",nervousness,nervousness,,['nervousness']
"Oh my goodness, are you serious?! 😱 I can't believe what happened! *nervous laugh* I hope everything turns out okay... but honestly, I'm a bit nervous about it all. 🤞",nervousness,nervousness,,['nervousness']
